code_pref,code_muni,name_muni_j,code_mesh1,name_muni_e
20,415,喬木村,5337,Takagi
20,416,豊丘村,5337,Toyooka
20,416,豊丘村,5338,Toyooka
20,417,大鹿村,5337,Oshika
20,417,大鹿村,5338,Oshika
20,422,上松町,5337,Ageshima
20,423,南木曽町,5337,Nagiso
20,425,木祖村,5337,Kiso
20,425,木祖村,5437,Kiso
20,429,王滝村,5337,Otaki
20,430,大桑村,5337,Okuaizu
20,432,木曽町,5337,Kiso
20,432,木曽町,5437,Kiso
20,446,麻績村,5437,Omi
20,446,麻績村,5438,Omi
20,448,生坂村,5437,Ikusaka
20,450,山形村,5437,Yamagata
20,451,朝日村,5437,Asahi
20,452,筑北村,5437,Chikuhoku
20,452,筑北村,5438,Chikuhoku
20,481,池田町,5437,Ikeda (Nagano)
20,482,松川村,5437,Matsukawa
20,485,白馬村,5437,Hakuba
20,485,白馬村,5537,Hakuba
20,486,小谷村,5537,Otari
20,486,小谷村,5538,Otari
20,521,坂城町,5438,Sakaki
20,541,小布施町,5538,Obuse
20,543,高山村,5438,Takayama
20,543,高山村,5538,Takayama
20,561,山ノ内町,5438,Yamanouchi
20,561,山ノ内町,5538,Yamanouchi
20,562,木島平村,5538,Kijimadaira
20,563,野沢温泉村,5538,Nozawaonsen
20,583,信濃町,5538,Shinano
20,588,小川村,5437,Ogawa
20,588,小川村,5438,Ogawa
20,588,小川村,5537,Ogawa
20,590,飯綱町,5538,Iizuna
20,602,栄村,5538,Sakae
21,201,岐阜市,5336,Gifu
21,202,大垣市,5236,Ogaki
21,202,大垣市,5336,Ogaki
21,203,高山市,5336,Takayama
21,203,高山市,5337,Takayama
21,203,高山市,5436,Takayama
21,203,高山市,5437,Takayama
21,204,多治見市,5237,Tajimi
21,204,多治見市,5337,Tajimi
21,205,関市,5336,Seki
21,205,関市,5337,Seki
21,206,中津川市,5337,Nakatsugawa
21,207,美濃市,5336,Mino
21,208,瑞浪市,5237,Mizunami
21,208,瑞浪市,5337,Mizunami
21,209,羽島市,5236,Hashima
21,209,羽島市,5336,Hashima
21,210,恵那市,5237,Ena
21,210,恵那市,5337,Ena
21,211,美濃加茂市,5336,Minokamo
21,211,美濃加茂市,5337,Minokamo
21,212,土岐市,5237,Toki
21,212,土岐市,5337,Toki
21,213,各務原市,5336,Kakamigahara
21,214,可児市,5336,Kani
21,214,可児市,5337,Kani
21,215,山県市,5336,Yamagata
21,216,瑞穂市,5336,Mizuho
21,217,飛騨市,5436,Hida
21,217,飛騨市,5437,Hida
21,218,本巣市,5336,Motosu
21,219,郡上市,5336,Gujo
21,219,郡上市,5337,Gujo
21,219,郡上市,5436,Gujo
21,220,下呂市,5337,Gero
21,220,下呂市,5437,Gero
21,221,海津市,5236,Kaizu
21,302,岐南町,5336,Ginan
21,303,笠松町,5336,Kasamatsu
21,341,養老町,5236,Yoro
21,341,養老町,5336,Yoro
21,361,垂井町,5236,Tarui
21,361,垂井町,5336,Tarui
21,362,関ケ原町,5236,Sekigahara
21,362,関ケ原町,5336,Sekigahara
21,381,神戸町,5336,Godō
21,382,輪之内町,5236,Wanouchi
21,383,安八町,5236,Anpachi
21,383,安八町,5336,Anpachi
21,401,揖斐川町,5336,Ibigawa
21,403,大野町,5336,Ōno
21,404,池田町,5336,Ikeda (Gifu)
21,421,北方町,5336,Kitagata
21,501,坂祝町,5336,Sakahogi
21,501,坂祝町,5337,Sakahogi
21,502,富加町,5336,Tomika
21,502,富加町,5337,Tomika
21,503,川辺町,5337,Kawabe
21,504,七宗町,5337,Hichiso
21,505,八百津町,5337,Yaotsu
21,506,白川町,5337,Shirakawa
21,507,東白川村,5337,Higashishirakawa
21,521,御嵩町,5337,Mitake
21,604,白川村,5436,Shirakawa
22,100,静岡市,5238,Shizuoka
22,100,静岡市,5338,Shizuoka
22,101,静岡市葵区,5338,"Aoi, Shizuoka"
22,102,静岡市駿河区,5238,"Suruga, Shizuoka"
22,103,静岡市清水区,5238,"Shimizu, Shizuoka"
22,130,浜松市,5137,Hamamatsu
22,130,浜松市,5237,Hamamatsu
22,130,浜松市,5238,Hamamatsu
22,131,浜松市中区,5237,"Naka, Hamamatsu"
22,132,浜松市東区,5237,"Higashi, Hamamatsu"
22,133,浜松市西区,5237,"Nishi, Hamamatsu"
22,134,浜松市南区,5137,"Minami, Hamamatsu"
22,134,浜松市南区,5237,"Minami, Hamamatsu"
22,135,浜松市北区,5237,"Kita, Hamamatsu"
22,136,浜松市浜北区,5237,"Hamakita, Hamamatsu"
22,137,浜松市天竜区,5237,"Tenryu, Hamamatsu"
22,137,浜松市天竜区,5238,"Tenryu, Hamamatsu"
22,203,沼津市,5238,Numazu
22,205,熱海市,5239,Atami
22,206,三島市,5238,Mishima
22,206,三島市,5239,Mishima
22,207,富士宮市,5238,Fujinomiya
22,207,富士宮市,5338,Fujinomiya
22,208,伊東市,5239,Ito
22,209,島田市,5238,Shimada
22,210,富士市,5238,Fuji
22,210,富士市,5338,Fuji
22,211,磐田市,5137,Iwata
22,211,磐田市,5237,Iwata
22,212,焼津市,5238,Yaizu
22,213,掛川市,5137,Kakegawa
22,213,掛川市,5138,Kakegawa
22,213,掛川市,5237,Kakegawa
22,213,掛川市,5238,Kakegawa
22,214,藤枝市,5238,Fujieda
22,215,御殿場市,5238,Gotemba
22,215,御殿場市,5338,Gotemba
22,216,袋井市,5137,Fukuroi
22,216,袋井市,5237,Fukuroi
22,216,袋井市,5238,Fukuroi
22,219,下田市,5138,Shimoda
22,219,下田市,5238,Shimoda
22,220,裾野市,5238,Susono
22,220,裾野市,5239,Susono
22,221,湖西市,5237,Kosai
22,222,伊豆市,5238,Izu
22,222,伊豆市,5239,Izu
22,223,御前崎市,5138,Omaezaki
22,223,御前崎市,5238,Omaezaki
22,224,菊川市,5138,Kikugawa
22,224,菊川市,5238,Kikugawa
22,225,伊豆の国市,5238,Izunokuni
22,225,伊豆の国市,5239,Izunokuni
22,226,牧之原市,5138,Makinohara
22,226,牧之原市,5238,Makinohara
22,301,東伊豆町,5238,Higashiizu
22,301,東伊豆町,5239,Higashiizu
22,302,河津町,5238,Kawazu
22,302,河津町,5239,Kawazu
22,304,南伊豆町,5138,Minamiizu
22,304,南伊豆町,5238,Minamiizu
22,305,松崎町,5238,Matsuzaki
22,306,西伊豆町,5238,Nishiizu
22,325,函南町,5238,Kannami
22,325,函南町,5239,Kannami
22,341,清水町,5238,Shimizu
22,342,長泉町,5238,Nagaizumi
22,344,小山町,5238,Oyama
22,344,小山町,5239,Oyama
22,344,小山町,5338,Oyama
22,344,小山町,5339,Oyama
22,424,吉田町,5238,Yoshida
22,429,川根本町,5237,Kawanehon
22,429,川根本町,5238,Kawanehon
22,429,川根本町,5338,Kawanehon
22,461,森町,5237,Morimachi
22,461,森町,5238,Morimachi
23,100,名古屋市,5236,Nagoya
23,100,名古屋市,5237,Nagoya
23,101,名古屋市千種区,5236,"Chikusa, Nagoya"
23,102,名古屋市東区,5236,"Higashi, Nagoya"
23,103,名古屋市北区,5236,"Kita, Nagoya"
23,104,名古屋市西区,5236,"Nishi, Nagoya"
23,105,名古屋市中村区,5236,"Nakamura, Nagoya"
23,106,名古屋市中区,5236,"Naka, Nagoya"
23,107,名古屋市昭和区,5236,"Showa, Nagoya"
23,108,名古屋市瑞穂区,5236,"Mizuho, Nagoya"
23,109,名古屋市熱田区,5236,"Atsuta, Nagoya"
23,110,名古屋市中川区,5236,"Nakagawa, Nagoya"
23,111,名古屋市港区,5236,"Minato, Nagoya"
23,112,名古屋市南区,5236,"Minami, Nagoya"
23,113,名古屋市守山区,5236,"Moriyama, Nagoya"
23,113,名古屋市守山区,5237,"Moriyama, Nagoya"
23,114,名古屋市緑区,5236,"Midori, Nagoya"
23,114,名古屋市緑区,5237,"Midori, Nagoya"
23,115,名古屋市名東区,5236,"Meito, Nagoya"
23,115,名古屋市名東区,5237,"Meito, Nagoya"
23,116,名古屋市天白区,5236,"Tenpaku, Nagoya"
23,116,名古屋市天白区,5237,"Tenpaku, Nagoya"
23,201,豊橋市,5137,Toyohashi
23,201,豊橋市,5237,Toyohashi
23,202,岡崎市,5237,Okazaki
23,203,一宮市,5236,Ichinomiya
23,203,一宮市,5336,Ichinomiya
23,204,瀬戸市,5237,Seto
23,205,半田市,5236,Handa
23,206,春日井市,5236,Kasugai
23,206,春日井市,5237,Kasugai
23,206,春日井市,5337,Kasugai
23,207,豊川市,5237,Toyokawa
23,208,津島市,5236,Tsushima
23,209,碧南市,5236,Hekinan
23,209,碧南市,5237,Hekinan
23,210,刈谷市,5236,Kariya
23,210,刈谷市,5237,Kariya
23,211,豊田市,5237,Toyota
23,212,安城市,5237,Anjo
23,213,西尾市,5236,Nishio
23,213,西尾市,5237,Nishio
23,214,蒲郡市,5237,Gamagori
23,215,犬山市,5236,Inuyama
23,215,犬山市,5237,Inuyama
23,215,犬山市,5336,Inuyama
23,215,犬山市,5337,Inuyama
23,216,常滑市,5236,Tokoname
23,217,江南市,5236,Konan
23,217,江南市,5336,Konan
23,219,小牧市,5236,Komaki
23,219,小牧市,5237,Komaki
23,219,小牧市,5337,Komaki
23,220,稲沢市,5236,Inazawa
23,221,新城市,5237,Shinshiro
23,222,東海市,5236,Tokai
23,223,大府市,5236,Obu
23,223,大府市,5237,Obu
23,224,知多市,5236,Chita
23,225,知立市,5237,Chiryu
23,226,尾張旭市,5237,Owariasahi
23,227,高浜市,5236,Takahama
23,227,高浜市,5237,Takahama
23,228,岩倉市,5236,Iwakura
23,229,豊明市,5236,Toyooka
23,229,豊明市,5237,Toyooka
23,230,日進市,5237,Nisshin
23,231,田原市,5137,Tahara
23,231,田原市,5237,Tahara
23,232,愛西市,5236,Aisai
23,233,清須市,5236,Kiyosu
23,234,北名古屋市,5236,Kitanagoya
23,235,弥富市,5236,Yatomi
23,236,みよし市,5237,Miyoshi
23,237,あま市,5236,Ama
23,238,長久手市,5237,Nagakute
23,302,東郷町,5237,Togo
23,342,豊山町,5236,Toyoyama
23,361,大口町,5236,Oguchi
23,361,大口町,5336,Oguchi
23,362,扶桑町,5336,Fuso
23,424,大治町,5236,Oharu
23,425,蟹江町,5236,Kanie
23,427,飛島村,5236,Tobishima
23,441,阿久比町,5236,Agui
23,442,東浦町,5236,Higashiura
23,445,南知多町,5136,Minamichita
23,445,南知多町,5137,Minamichita
23,445,南知多町,5236,Minamichita
23,445,南知多町,5237,Minamichita
23,446,美浜町,5236,Mihama
23,447,武豊町,5236,Taketoyo
23,501,幸田町,5237,Kota
23,561,設楽町,5237,Shitara
23,562,東栄町,5237,Toei
23,563,豊根村,5237,Toyone
23,999,境界未定地域,5236,#N/A
24,201,津市,5136,Tsu
24,201,津市,5236,Tsu
24,202,四日市市,5236,Yokkaichi
24,203,伊勢市,5136,Ise
24,204,松阪市,5136,Matsusaka
24,205,桑名市,5236,Kuwana
24,207,鈴鹿市,5236,Suzuka
24,208,名張市,5136,Nabari
24,208,名張市,5236,Nabari
24,209,尾鷲市,5036,Owase
24,209,尾鷲市,5136,Owase
24,210,亀山市,5236,Kameyama
24,211,鳥羽市,5136,Toba
24,212,熊野市,5035,Kumano
24,212,熊野市,5036,Kumano
24,212,熊野市,5135,Kumano
24,212,熊野市,5136,Kumano
24,214,いなべ市,5236,Inabe
24,215,志摩市,5136,Shima
24,216,伊賀市,5136,Iga
24,216,伊賀市,5236,Iga
24,303,木曽岬町,5236,Kisosaki
24,324,東員町,5236,Toin
24,341,菰野町,5236,Komono
24,343,朝日町,5236,Asahi
24,344,川越町,5236,Kawagoe
24,441,多気町,5136,Taki
24,442,明和町,5136,Meiwa
24,443,大台町,5136,Odai
24,461,玉城町,5136,Tamaki
24,470,度会町,5136,Watarai
24,471,大紀町,5136,Taiki
24,472,南伊勢町,5136,Minamiise
24,543,紀北町,5136,Kihoku
24,561,御浜町,5035,Mihama
24,561,御浜町,5036,Mihama
24,562,紀宝町,5035,Kihoku
24,562,紀宝町,5036,Kihoku
25,201,大津市,5235,Otsu
25,201,大津市,5236,Otsu
25,202,彦根市,5236,Hikone
25,202,彦根市,5336,Hikone
25,203,長浜市,5336,Nagahama
25,204,近江八幡市,5235,Omihachiman
25,204,近江八幡市,5236,Omihachiman
25,206,草津市,5235,Kusatsu
25,207,守山市,5235,Moriyama
25,207,守山市,5236,Moriyama
25,208,栗東市,5235,Ritto
25,208,栗東市,5236,Ritto
25,209,甲賀市,5235,Koka
25,209,甲賀市,5236,Koka
25,210,野洲市,5235,Yasu
25,210,野洲市,5236,Yasu
25,211,湖南市,5236,Konan
25,212,高島市,5235,Takashima
25,212,高島市,5236,Takashima
25,212,高島市,5335,Takashima
25,212,高島市,5336,Takashima
25,213,東近江市,5236,Higashiomi
25,214,米原市,5236,Maibara
25,214,米原市,5336,Maibara
25,383,日野町,5236,Hino
25,384,竜王町,5236,Ryuo
25,425,愛荘町,5236,Aisho
25,441,豊郷町,5236,Toyosato
25,442,甲良町,5236,Kora
25,443,多賀町,5236,Taga
26,100,京都市,5235,Kyoto
26,101,京都市北区,5235,"Kita, Kyoto"
26,102,京都市上京区,5235,"Kamigyo, Kyoto"
26,103,京都市左京区,5235,"Sakyo, Kyoto"
26,104,京都市中京区,5235,"Nakagyo, Kyoto"
26,105,京都市東山区,5235,"Higashiyama, Kyoto"
26,106,京都市下京区,5235,"Shimogyo, Kyoto"
26,107,京都市南区,5235,"Minami, Kyoto"
26,108,京都市右京区,5235,"Ukyo, Kyoto"
26,109,京都市伏見区,5235,"Fushimi, Kyoto"
26,110,京都市山科区,5235,"Yamashina, Kyoto"
26,111,京都市西京区,5235,"Nishikyo, Kyoto"
26,201,福知山市,5234,Fukuchiyama
26,201,福知山市,5235,Fukuchiyama
26,201,福知山市,5334,Fukuchiyama
26,201,福知山市,5335,Fukuchiyama
26,202,舞鶴市,5335,Maizuru
26,203,綾部市,5235,Ayabe
26,203,綾部市,5335,Ayabe
26,204,宇治市,5235,Uji
26,205,宮津市,5335,Miyazu
26,206,亀岡市,5235,Kameoka
26,207,城陽市,5235,Joyo
26,208,向日市,5235,Mukou
26,209,長岡京市,5235,Nagaokakyo
26,210,八幡市,5235,Yawata
26,211,京田辺市,5235,Kyotanabe
26,212,京丹後市,5334,Kyotango
26,212,京丹後市,5335,Kyotango
26,213,南丹市,5235,Nantan
26,213,南丹市,5335,Nantan
26,214,木津川市,5235,Kizugawa
26,303,大山崎町,5235,Oyamazaki
26,322,久御山町,5235,Kumiyama
26,343,井手町,5235,Ide
26,344,宇治田原町,5235,Ujitawara
26,364,笠置町,5235,Kasagi
26,365,和束町,5235,Wazuka
26,365,和束町,5236,Wazuka
26,366,精華町,5235,Seika
26,367,南山城村,5235,Minamiyamashiro
26,367,南山城村,5236,Minamiyamashiro
26,407,京丹波町,5235,Kyotamba
26,407,京丹波町,5335,Kyotamba
26,463,伊根町,5335,Ine
26,465,与謝野町,5335,Yosano
27,100,大阪市,5135,Osaka
27,100,大阪市,5235,Osaka
27,102,大阪市都島区,5235,"Miyakojima, Osaka"
27,103,大阪市福島区,5235,"Fukushima, Osaka"
27,104,大阪市此花区,5135,"Konohana, Osaka"
27,104,大阪市此花区,5235,"Konohana, Osaka"
27,106,大阪市西区,5235,"Nishi, Osaka"
27,107,大阪市港区,5135,"Minato, Osaka"
27,107,大阪市港区,5235,"Minato, Osaka"
27,108,大阪市大正区,5135,"Taisho, Osaka"
27,108,大阪市大正区,5235,"Taisho, Osaka"
27,109,大阪市天王寺区,5135,"Tennoji, Osaka"
27,109,大阪市天王寺区,5235,"Tennoji, Osaka"
27,111,大阪市浪速区,5135,"Naniwa, Osaka"
27,111,大阪市浪速区,5235,"Naniwa, Osaka"
27,113,大阪市西淀川区,5235,"Nishiyodogawa, Osaka"
27,114,大阪市東淀川区,5235,"Higashiyodogawa, Osaka"
27,115,大阪市東成区,5135,"Higashinari, Osaka"
27,115,大阪市東成区,5235,"Higashinari, Osaka"
27,116,大阪市生野区,5135,"Ikuno, Osaka"
27,117,大阪市旭区,5235,"Asahi, Osaka"
27,118,大阪市城東区,5235,"Joto, Osaka"
27,119,大阪市阿倍野区,5135,"Abeno, Osaka"
27,120,大阪市住吉区,5135,"Sumiyoshi, Osaka"
27,121,大阪市東住吉区,5135,"Higashisumiyoshi, Osaka"
27,122,大阪市西成区,5135,"Nishinari, Osaka"
27,123,大阪市淀川区,5235,"Yodogawa, Osaka"
27,124,大阪市鶴見区,5235,"Tsurumi, Osaka"
27,125,大阪市住之江区,5135,"Suminoe, Osaka"
27,126,大阪市平野区,5135,"Hirano, Osaka"
27,127,大阪市北区,5235,"Kita, Osaka"
27,128,大阪市中央区,5135,"Chuo, Osaka"
27,128,大阪市中央区,5235,"Chuo, Osaka"
27,140,堺市,5135,Sakai
27,141,堺市堺区,5135,"Sakai, Sakai"
27,142,堺市中区,5135,"Naka, Sakai"
27,143,堺市東区,5135,"Higashi, Sakai"
27,144,堺市西区,5135,"Nishi, Sakai"
27,145,堺市南区,5135,"Minami, Sakai"
27,146,堺市北区,5135,"Kita, Sakai"
27,147,堺市美原区,5135,"Mihara, Sakai"
27,202,岸和田市,5135,Kishiwada
27,203,豊中市,5235,Toyonaka
27,204,池田市,5235,Ikeda (Osaka)
27,205,吹田市,5235,Suita
27,206,泉大津市,5135,Izumiotsu
27,207,高槻市,5235,Takatsuki
27,208,貝塚市,5135,Kaizuka
27,209,守口市,5235,Moriguchi
27,210,枚方市,5235,Hirakata
27,211,茨木市,5235,Ibaraki
27,212,八尾市,5135,Yao
27,213,泉佐野市,5135,Izumisano
27,214,富田林市,5135,Tondabayashi
27,215,寝屋川市,5235,Neyagawa
27,216,河内長野市,5135,Kawachinagano
27,217,松原市,5135,Matsubara
27,218,大東市,5235,Daito
27,219,和泉市,5135,Izumi
27,220,箕面市,5235,Minoh
27,221,柏原市,5135,Kashiwara
27,222,羽曳野市,5135,Habikino
27,223,門真市,5235,Kadoma
27,224,摂津市,5235,Settsu
27,225,高石市,5135,Takaishi
27,226,藤井寺市,5135,Fujiidera
27,227,東大阪市,5135,Higashiosaka
27,227,東大阪市,5235,Higashiosaka
27,228,泉南市,5135,Sennan
27,229,四條畷市,5235,Shijonawate
27,230,交野市,5235,Katano
27,231,大阪狭山市,5135,Osakasayama
27,232,阪南市,5135,Hannan
27,301,島本町,5235,Shimamoto
27,321,豊能町,5235,Toyono
27,322,能勢町,5235,Nose
27,341,忠岡町,5135,Tadaoka
27,361,熊取町,5135,Kumatori
27,362,田尻町,5135,Tajiri
27,366,岬町,5135,Misaki
27,381,太子町,5135,Taishi
27,382,河南町,5135,Kanan
27,383,千早赤阪村,5135,Chihayaakasaka
28,100,神戸市,5134,Kobe
28,100,神戸市,5135,Kobe
28,100,神戸市,5234,Kobe
28,100,神戸市,5235,Kobe
28,101,神戸市東灘区,5135,"Higashinada, Kobe"
28,101,神戸市東灘区,5235,"Higashinada, Kobe"
28,102,神戸市灘区,5235,"Nada, Kobe"
28,105,神戸市兵庫区,5135,"Hyogo, Kobe"
28,105,神戸市兵庫区,5235,"Hyogo, Kobe"
28,106,神戸市長田区,5135,"Nagata, Kobe"
28,106,神戸市長田区,5235,"Nagata, Kobe"
28,107,神戸市須磨区,5135,"Suma, Kobe"
28,107,神戸市須磨区,5235,"Suma, Kobe"
28,108,神戸市垂水区,5135,"Tarumi, Kobe"
28,108,神戸市垂水区,5235,"Tarumi, Kobe"
28,109,神戸市北区,5235,"Kita, Kobe"
28,110,神戸市中央区,5135,"Chuo, Kobe"
28,110,神戸市中央区,5235,"Chuo, Kobe"
28,111,神戸市西区,5134,"Nishi, Kobe"
28,111,神戸市西区,5135,"Nishi, Kobe"
28,111,神戸市西区,5234,"Nishi, Kobe"
28,111,神戸市西区,5235,"Nishi, Kobe"
28,201,姫路市,5134,Himeji
28,201,姫路市,5234,Himeji
28,202,尼崎市,5235,Amagasaki
28,203,明石市,5134,Akashi
28,203,明石市,5135,Akashi
28,203,明石市,5234,Akashi
28,204,西宮市,5235,Nishinomiya
28,205,洲本市,5134,Sumoto
28,206,芦屋市,5235,Ashiya
28,207,伊丹市,5235,Itami
28,208,相生市,5234,Aioi
28,209,豊岡市,5334,Toyooka
28,209,豊岡市,5335,Toyooka
28,210,加古川市,5234,Kakogawa
28,212,赤穂市,5234,Ako
28,213,西脇市,5234,Nishiwaki
28,213,西脇市,5235,Nishiwaki
28,214,宝塚市,5235,Takarazuka
28,215,三木市,5234,Miki
28,215,三木市,5235,Miki
28,216,高砂市,5234,Takasago
28,217,川西市,5235,Kawanishi
28,218,小野市,5234,Ono
28,218,小野市,5235,Ono
28,219,三田市,5235,Sanda
28,220,加西市,5234,Kasai
28,221,丹波篠山市,5235,Tamba-Sasayama
28,222,養父市,5234,Yabu
28,222,養父市,5334,Yabu
28,223,丹波市,5234,Tamba
28,223,丹波市,5235,Tamba
28,224,南あわじ市,5134,Minamiawaji
28,225,朝来市,5234,Asago
28,225,朝来市,5334,Asago
28,226,淡路市,5134,Awaji
28,226,淡路市,5135,Awaji
28,227,宍粟市,5234,Shiso
28,227,宍粟市,5334,Shiso
28,228,加東市,5234,Kato
28,228,加東市,5235,Kato
28,229,たつの市,5234,Tatsuno
28,301,猪名川町,5235,Inagawa
28,365,多可町,5234,Taka
28,381,稲美町,5234,Inami
28,382,播磨町,5234,Harima
28,442,市川町,5234,Ichikawa
28,443,福崎町,5234,Fukusaki
28,446,神河町,5234,Kamigori
28,464,太子町,5234,Taishi
28,481,上郡町,5234,Kamikawa
28,501,佐用町,5234,Sayō
28,585,香美町,5334,Kamicho
28,586,新温泉町,5334,Shinonsen
29,201,奈良市,5135,Nara
29,201,奈良市,5136,Nara
29,201,奈良市,5235,Nara
29,201,奈良市,5236,Nara
29,202,大和高田市,5135,Yamatotakada
29,203,大和郡山市,5135,Yamatokoriyama
29,203,大和郡山市,5235,Yamatokoriyama
29,204,天理市,5135,Tenri
29,205,橿原市,5135,Kashihara
29,206,桜井市,5135,Sakurai
29,207,五條市,5135,Gojo
29,208,御所市,5135,Gose
29,209,生駒市,5135,Ikoma
29,209,生駒市,5235,Ikoma
29,210,香芝市,5135,Kashiba
29,211,葛城市,5135,Katsuragi
29,212,宇陀市,5135,Uda
29,212,宇陀市,5136,Uda
29,322,山添村,5135,Yamazoe
29,322,山添村,5136,Yamazoe
29,322,山添村,5235,Yamazoe
29,322,山添村,5236,Yamazoe
29,342,平群町,5135,Heguri
29,343,三郷町,5135,Sango
29,344,斑鳩町,5135,Ikaruga
29,345,安堵町,5135,Ando
29,361,川西町,5135,Kawanishi
29,362,三宅町,5135,Miyake
29,363,田原本町,5135,Tawaramoto
29,385,曽爾村,5136,Soni
29,386,御杖村,5136,Mitsue
29,401,高取町,5135,Takatori
29,402,明日香村,5135,Asuka
29,424,上牧町,5135,Kanmaki
29,425,王寺町,5135,Oji
29,426,広陵町,5135,Koryo
29,427,河合町,5135,Kawai
29,441,吉野町,5135,Yoshino
29,442,大淀町,5135,Oyodo
29,443,下市町,5135,Shimoichi
29,444,黒滝村,5135,Kurotaki
29,446,天川村,5135,Tenkawa
29,447,野迫川村,5135,Nosegawa
29,449,十津川村,5035,Totsukawa
29,449,十津川村,5135,Totsukawa
29,450,下北山村,5035,Shimokitayama
29,450,下北山村,5135,Shimokitayama
29,450,下北山村,5136,Shimokitayama
29,451,上北山村,5135,Kamikitayama
29,451,上北山村,5136,Kamikitayama
29,452,川上村,5135,Kawakami
29,452,川上村,5136,Kawakami
29,453,東吉野村,5135,Higashiyoshino
29,453,東吉野村,5136,Higashiyoshino
30,201,和歌山市,5134,Wakayama
30,201,和歌山市,5135,Wakayama
30,202,海南市,5135,Kainan
30,203,橋本市,5135,Hashimoto
30,204,有田市,5135,Arida
30,205,御坊市,5035,Gobō
30,206,田辺市,5035,Tanabe
30,206,田辺市,5135,Tanabe
30,207,新宮市,5035,Shingu
30,207,新宮市,5036,Shingu
30,208,紀の川市,5135,Kinokawa
30,209,岩出市,5135,Iwade
30,304,紀美野町,5135,Kimino
30,341,かつらぎ町,5135,Katsuragi
30,343,九度山町,5135,Kudoyama
30,344,高野町,5135,Koya
30,361,湯浅町,5135,Yuasa
30,362,広川町,5035,Hirogawa
30,362,広川町,5135,Hirogawa
30,366,有田川町,5135,Aridagawa
30,381,美浜町,5035,Mihama
30,382,日高町,5035,Hidaka
30,383,由良町,5035,Yura
30,383,由良町,5135,Yura
30,390,印南町,5035,Inami
30,391,みなべ町,5035,Minabe
30,392,日高川町,5035,Hidakagawa
30,392,日高川町,5135,Hidakagawa
30,401,白浜町,5035,Shirahama
30,404,上富田町,5035,Kamitonda
30,406,すさみ町,5035,Susami
30,421,那智勝浦町,5035,Nachikatsuura
30,422,太地町,5035,Taiji
30,424,古座川町,5035,Koza
30,427,北山村,5035,Kitayama
30,427,北山村,5036,Kitayama
30,427,北山村,5135,Kitayama
30,427,北山村,5136,Kitayama
30,428,串本町,5035,Kushimoto
30,999,境界未定地域,5035,
31,201,鳥取市,5233,Tottori
31,201,鳥取市,5234,Tottori
31,201,鳥取市,5333,Tottori
31,201,鳥取市,5334,Tottori
31,202,米子市,5333,Yonago
31,203,倉吉市,5233,Kurayoshi
31,203,倉吉市,5333,Kurayoshi
31,204,境港市,5333,Sakaiminato
31,302,岩美町,5334,Iwami
31,325,若桜町,5234,Wakasa
31,325,若桜町,5334,Wakasa
31,328,智頭町,5234,Chizu
31,329,八頭町,5234,Yazu
31,329,八頭町,5334,Yazu
31,364,三朝町,5233,Misasa
31,364,三朝町,5333,Misasa
31,364,三朝町,5334,Misasa
31,370,湯梨浜町,5333,Yurihama
31,371,琴浦町,5333,Kotoura
31,372,北栄町,5333,Hokuei
31,384,日吉津村,5333,Hiezu
31,386,大山町,5333,Daisen
31,389,南部町,5233,Nanbu
31,389,南部町,5333,Nanbu
31,390,伯耆町,5233,Hoki
31,390,伯耆町,5333,Hoki
31,401,日南町,5233,Nichinan
31,402,日野町,5233,Hino
31,403,江府町,5233,Kofu
31,403,江府町,5333,Kofu
32,201,松江市,5233,Matsue
32,201,松江市,5332,Matsue
32,201,松江市,5333,Matsue
32,202,浜田市,5231,Hamada
32,202,浜田市,5232,Hamada
32,203,出雲市,5232,Izumo
32,203,出雲市,5332,Izumo
32,204,益田市,5131,Masuda
32,204,益田市,5132,Masuda
32,204,益田市,5231,Masuda
32,204,益田市,5232,Masuda
32,205,大田市,5232,Oda
32,206,安来市,5233,Yasugi
32,206,安来市,5333,Yasugi
32,207,江津市,5232,Gotsu
32,209,雲南市,5232,Unnan
32,209,雲南市,5233,Unnan
32,209,雲南市,5332,Unnan
32,209,雲南市,5333,Unnan
32,343,奥出雲町,5232,Okuizumo
32,343,奥出雲町,5233,Okuizumo
32,386,飯南町,5232,Iinan
32,441,川本町,5232,Kawamoto
32,448,美郷町,5232,Misato
32,449,邑南町,5232,Onan
32,501,津和野町,5131,Tsuwano
32,505,吉賀町,5131,Yoshika
32,505,吉賀町,5132,Yoshika
32,525,海士町,5433,Ama
32,526,西ノ島町,5432,Nishinoshima
32,526,西ノ島町,5433,Nishinoshima
32,527,知夫村,5333,Chibu
32,527,知夫村,5432,Chibu
32,527,知夫村,5433,Chibu
32,528,隠岐の島町,5433,Okinoshima
32,528,隠岐の島町,5531,Okinoshima
33,100,岡山市,5133,Okayama
33,100,岡山市,5233,Okayama
33,100,岡山市,5234,Okayama
33,101,岡山市北区,5133,"Kita, Okayama"
33,101,岡山市北区,5233,"Kita, Okayama"
33,102,岡山市中区,5133,"Naka, Okayama"
33,102,岡山市中区,5233,"Naka, Okayama"
33,102,岡山市中区,5234,"Naka, Okayama"
33,103,岡山市東区,5133,"Higashi, Okayama"
33,103,岡山市東区,5134,"Higashi, Okayama"
33,103,岡山市東区,5233,"Higashi, Okayama"
